row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,largest_slice_job,largest_slice_stage,largest_slice_substage,largest_slice_path,largest_slice_ms,sus_sim_p95_300,sus_sim_max_300,over_1ms_count_300,j_season_refresh_ms,j_season_refresh_slices,j_season_refresh_skip,j_enum_atlas_upload_ms,j_enum_atlas_upload_slices,j_enum_atlas_upload_skip,j_ocean_currents_ms,j_ocean_currents_slices,j_ocean_currents_skip,j_refresh_climate_daily_ms,j_refresh_climate_daily_slices,j_refresh_climate_daily_skip,j_weather_refresh_ms,j_weather_refresh_slices,j_weather_refresh_skip,j_dynamic_visual_atlas_upload_ms,j_dynamic_visual_atlas_upload_slices,j_dynamic_visual_atlas_upload_skip,bd_climate_pass_a_ms,bd_climate_pass_b_ms,bd_climate_ocean_ms,bd_climate_sea_ice_ms,bd_climate_ice_bake_ms,bd_climate_transp_ms,bd_climate_total_ms,bd_climate_cells,bd_climate_partial,bd_climate_current_pass,bd_climate_progress_ratio,bd_climate_dirty_ratio,bd_climate_visited_ratio,bd_climate_pass_b_path,bd_weather_weather_tick_ms,bd_weather_advance_ms,bd_weather_spawn_ms,bd_weather_distribute_ms,bd_weather_cyclone_ms,bd_weather_field_solve_ms,bd_weather_field_solve_total_ms,bd_weather_field_summary_ms,bd_weather_field_commit_total_ms,bd_weather_field_commit_setup_ms,bd_weather_field_commit_loop_ms,bd_weather_field_commit_dc_ms,bd_weather_field_commit_convergence_ms,bd_weather_weather_field_bake_ms,bd_weather_transp_ms,bd_weather_albedo_ms,bd_weather_veg_dyn_ms,bd_weather_cover_rebake_ms,bd_weather_veg_rebake_ms,bd_weather_feedback_ms,bd_weather_total_ms,bd_weather_fronts,bd_weather_albedo_ran,bd_weather_veg_dyn_ran,bd_weather_feedback_ran,bd_weather_begin_stage_a_ms,bd_weather_run_stage_a_slice_ms,bd_weather_stage_a_direct_ms,bd_weather_commit_stage_a_ms,bd_weather_stage_b_outer_ms,bd_weather_sync_fronts_ms,bd_weather_soak_dump_ms,bd_weather_prelude_ms,bd_weather_job_total_ms,bd_weather_job_unattributed_ms,bd_enum_atlas_axis,bd_enum_atlas_path,bd_enum_atlas_elapsed_ms,bd_enum_atlas_dirty_cells,bd_enum_atlas_dirty_pixels,bd_enum_atlas_buffer_patch_ms,bd_enum_atlas_image_ms,bd_enum_atlas_upload_ms,bd_enum_atlas_cache_valid,bd_enum_atlas_biome_pending,bd_enum_atlas_cover_pending,bd_enum_atlas_vegetation_pending,bd_sea_ice_atlas_done,bd_sea_ice_atlas_phase,bd_sea_ice_atlas_stage_name,bd_sea_ice_atlas_elapsed_ms,bd_sea_ice_atlas_reason,bd_dynamic_visual_atlas_done,bd_dynamic_visual_atlas_work_done,bd_dynamic_visual_atlas_elapsed_ms,bd_dynamic_visual_atlas_progress_ratio,bd_dynamic_visual_atlas_phase,bd_dynamic_visual_atlas_stage_name,bd_dynamic_visual_atlas_current_phase,bd_dynamic_visual_atlas_phase_cursor,bd_dynamic_visual_atlas_ticks_used,bd_dynamic_visual_atlas_total_ticks_used,bd_dynamic_visual_atlas_mask_path,bd_dynamic_visual_atlas_mask_dirty_count,bd_dynamic_visual_atlas_dirty_reason,bd_dynamic_visual_atlas_dirty_noop,bd_dynamic_visual_atlas_dirty_mask_available,bd_dynamic_visual_atlas_dirty_source,bd_dynamic_visual_atlas_max_cells_per_tick,bd_dynamic_visual_atlas_time_check_cells_per_step,bd_dynamic_visual_atlas_cpp_time_check_cells_per_step,bd_dynamic_visual_atlas_slice_budget_ms,bd_dynamic_visual_atlas_dynamic_dirty_cells,bd_dynamic_visual_atlas_dynamic_ms,bd_dynamic_visual_atlas_dynamic_prepare_ms,bd_dynamic_visual_atlas_dynamic_step_ms,bd_dynamic_visual_atlas_dynamic_finalize_ms,bd_dynamic_visual_atlas_dynamic_cells_considered,bd_dynamic_visual_atlas_dynamic_total_cells,bd_dynamic_visual_atlas_dynamic_pixels_written,bd_dynamic_visual_atlas_dynamic_cpp_calls,bd_dynamic_visual_atlas_dynamic_gd_calls,bd_dynamic_visual_atlas_dynamic_empty_calls,bd_dynamic_visual_atlas_dynamic_source,bd_dynamic_visual_atlas_dynamic_path,bd_dynamic_visual_atlas_dynamic_fallback_reason,bd_dynamic_visual_atlas_ecology_dirty_cells,bd_dynamic_visual_atlas_ecology_ms,bd_dynamic_visual_atlas_ecology_prepare_ms,bd_dynamic_visual_atlas_ecology_step_ms,bd_dynamic_visual_atlas_ecology_finalize_ms,bd_dynamic_visual_atlas_ecology_cells_considered,bd_dynamic_visual_atlas_ecology_total_cells,bd_dynamic_visual_atlas_ecology_pixels_written,bd_dynamic_visual_atlas_ecology_cpp_calls,bd_dynamic_visual_atlas_ecology_gd_calls,bd_dynamic_visual_atlas_ecology_empty_calls,bd_dynamic_visual_atlas_ecology_source,bd_dynamic_visual_atlas_ecology_path,bd_dynamic_visual_atlas_ecology_fallback_reason,bd_dynamic_visual_atlas_smooth_dirty_cells,bd_dynamic_visual_atlas_smooth_ms,bd_dynamic_visual_atlas_smooth_prepare_ms,bd_dynamic_visual_atlas_smooth_step_ms,bd_dynamic_visual_atlas_smooth_finalize_ms,bd_dynamic_visual_atlas_smooth_cells_considered,bd_dynamic_visual_atlas_smooth_pixels_written,bd_dynamic_visual_atlas_smooth_cpp_calls,bd_dynamic_visual_atlas_smooth_gd_calls,bd_dynamic_visual_atlas_smooth_empty_calls,bd_dynamic_visual_atlas_ice_dirty_cells,bd_dynamic_visual_atlas_ice_ms,bd_dynamic_visual_atlas_ice_prepare_ms,bd_dynamic_visual_atlas_ice_step_ms,bd_dynamic_visual_atlas_ice_finalize_ms,bd_dynamic_visual_atlas_ice_cells_considered,bd_dynamic_visual_atlas_ice_pixels_written,bd_dynamic_visual_atlas_ice_cpp_calls,bd_dynamic_visual_atlas_ice_gd_calls,bd_dynamic_visual_atlas_ice_empty_calls,bd_dynamic_visual_atlas_smooth_total_cells,bd_dynamic_visual_atlas_smooth_source,bd_dynamic_visual_atlas_smooth_path,bd_dynamic_visual_atlas_smooth_fallback_reason,bd_dynamic_visual_atlas_ice_total_cells,bd_dynamic_visual_atlas_ice_source,bd_dynamic_visual_atlas_ice_path,bd_dynamic_visual_atlas_ice_fallback_reason
197,803,93654,true,60,41,40.773,0.016,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,34.22,50.106,64.909,0,,,,,,,,,,,,,,,,,,,0.178,0.657,0.583,3.233,0,0.053,5,2400,false,done,1,1,1,full,0.3988,0.1384,0.232,0.0284,0,0.1384,0.1384,0.232,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.467,12,false,false,false,0,0,0,0.382,0.023,0,0.005,0.015,0.461,0.036,cover,skipped_no_dirty,1.149,0,0,1.105,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,34.121,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.74,0.031,18.278,0.354,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,24.401,0.752,23.189,0.385,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,26.836,3.286,23.037,0.441,2400,0,5,0,0,0,0.023,0.014,0,0.007,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
198,804,93662,true,60,0,0.375,0.018,0.001,,,,,0,50.106,64.909,0,,,,,,,,,,,,,,,,,,,0.178,0.657,0.583,3.233,0,0.053,5,2400,false,done,1,1,1,full,0.3988,0.1384,0.232,0.0284,0,0.1384,0.1384,0.232,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.467,12,false,false,false,0,0,0,0.382,0.023,0,0.005,0.015,0.461,0.036,cover,skipped_no_dirty,1.149,0,0,1.105,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,34.121,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.74,0.031,18.278,0.354,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,24.401,0.752,23.189,0.385,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,26.836,3.286,23.037,0.441,2400,0,5,0,0,0,0.023,0.014,0,0.007,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
199,805,93747,true,60,44,43.688,0.017,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,37.497,50.106,64.909,0,,,,,,,,,,,,,,,,,,,0.182,0.748,0.77,3.729,0,0.06,5,2400,false,done,1,1,1,full,0.3988,0.1384,0.232,0.0284,0,0.1384,0.1384,0.232,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.467,12,false,false,false,0,0,0,0.382,0.023,0,0.005,0.015,0.461,0.036,cover,skipped_no_dirty,1.149,0,0,1.105,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.424,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.893,0.03,18.329,0.454,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.491,0.855,16.578,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
200,806,93764,true,60,1,0.423,0.006,0.001,,,,,0,50.106,64.909,0,,,,,,,,,,,,,,,,,,,0.182,0.748,0.77,3.729,0,0.06,5,2400,false,done,1,1,1,full,0.3988,0.1384,0.232,0.0284,0,0.1384,0.1384,0.232,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.467,12,false,false,false,0,0,0,0.382,0.023,0,0.005,0.015,0.461,0.036,cover,skipped_no_dirty,1.149,0,0,1.105,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.424,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.893,0.03,18.329,0.454,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.491,0.855,16.578,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
201,807,93850,true,60,42,42.312,0.015,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,36.163,50.106,64.909,0,,,,,,,,,,,,,,,,,,,0.185,0.884,0.72,3.615,0,0.067,6,2400,false,done,1,1,1,full,0.3988,0.1384,0.232,0.0284,0,0.1384,0.1384,0.232,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.467,12,false,false,false,0,0,0,0.382,0.023,0,0.005,0.015,0.461,0.036,cover,skipped_no_dirty,1.149,0,0,1.105,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,36.073,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.893,0.03,18.329,0.454,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,25.384,0.855,24.097,0.346,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,28.027,3.332,24.227,0.381,2400,0,5,0,0,0,0.021,0.013,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
202,808,93865,true,60,1,0.394,0.005,0.001,,,,,0,50.106,64.909,0,,,,,,,,,,,,,,,,,,,0.185,0.884,0.72,3.615,0,0.067,6,2400,false,done,1,1,1,full,0.3988,0.1384,0.232,0.0284,0,0.1384,0.1384,0.232,0.004,0.002,0.001,0,0,0,0,0,0,0,0,0,1.467,12,false,false,false,0,0,0,0.382,0.023,0,0.005,0.015,0.461,0.036,cover,skipped_no_dirty,1.149,0,0,1.105,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,36.073,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.893,0.03,18.329,0.454,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,25.384,0.855,24.097,0.346,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,28.027,3.332,24.227,0.381,2400,0,5,0,0,0,0.021,0.013,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
203,809,93954,false,60,46,45.031,1.049,0.167,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,37.108,50.106,64.909,0,0.301,1,,0,0,policy_gated,0,0,policy_gated,5.739,6,,1.383,3,,37.121,1,,0.147,0.915,0.742,3.68,0,0.052,5,2400,false,done,1,1,1,full,0.3983,0.1596,0.212,0.0267,0,0.1596,0.1596,0.212,0.003,0.001,0,0.001,0,0,0,0.0041,0.0224,0,0,0.0177,1.32,12,true,true,true,0,0,0,0.362,0.208,0,0.003,0.009,0.603,0.021,cover,skipped_no_dirty,1.149,0,0,1.105,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.028,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.392,0.027,17.942,0.372,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.613,0.809,16.748,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
204,810,93964,true,60,1,0.849,0.007,0.001,season_refresh,rain_shadow,cursor_0,micro,0.127,50.106,64.909,0,,,,,,,,,,,,,,,,,,,0.147,0.915,0.742,3.68,0,0.052,5,2400,false,done,1,1,1,full,0.3983,0.1596,0.212,0.0267,0,0.1596,0.1596,0.212,0.003,0.001,0,0.001,0,0,0,0.0041,0.0224,0,0,0.0177,1.32,12,true,true,true,0,0,0,0.362,0.208,0,0.003,0.009,0.603,0.021,cover,skipped_no_dirty,1.149,0,0,1.105,0,0,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.028,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.392,0.027,17.942,0.372,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.613,0.809,16.748,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
205,811,94061,true,60,49,48.797,0.015,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,35.932,50.106,64.909,0,,,,,,,,,,,,,,,,,,,0.178,0.604,0.616,3.301,0,0.043,5,2400,false,done,1,1,1,full,0.3983,0.1596,0.212,0.0267,0,0.1596,0.1596,0.212,0.003,0.001,0,0.001,0,0,0,0.0041,0.0224,0,0,0.0177,1.32,12,true,true,true,0,0,0,0.362,0.208,0,0.003,0.009,0.603,0.021,cover,skipped_no_dirty,1.172,0,0,1.124,0,0,true,false,false,true,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,35.832,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.392,0.027,17.942,0.372,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,24.742,0.809,23.46,0.397,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,28.569,3.81,24.243,0.392,2400,0,5,0,0,0,0.022,0.014,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
206,812,94079,true,60,2,1.697,0.01,0,season_refresh,stage_3_river,cursor_0,micro,1.24,50.106,64.909,0,,,,,,,,,,,,,,,,,,,0.178,0.604,0.616,3.301,0,0.043,5,2400,false,done,1,1,1,full,0.3983,0.1596,0.212,0.0267,0,0.1596,0.1596,0.212,0.003,0.001,0,0.001,0,0,0,0.0041,0.0224,0,0,0.0177,1.32,12,true,true,true,0,0,0,0.362,0.208,0,0.003,0.009,0.603,0.021,cover,skipped_no_dirty,1.172,0,0,1.124,0,0,true,false,false,true,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,35.832,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.392,0.027,17.942,0.372,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,24.742,0.809,23.46,0.397,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,28.569,3.81,24.243,0.392,2400,0,5,0,0,0,0.022,0.014,0,0.006,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
207,813,94175,true,60,61,60.507,0.017,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,37.741,51,64.909,0,,,,,,,,,,,,,,,,,,,0.187,0.705,0.64,3.635,0,0.057,6,2400,false,done,1,1,1,full,0.3983,0.1596,0.212,0.0267,0,0.1596,0.1596,0.212,0.003,0.001,0,0.001,0,0,0,0.0041,0.0224,0,0,0.0177,1.32,12,true,true,true,0,0,0,0.362,0.208,0,0.003,0.009,0.603,0.021,vegetation,cached_full_update,2.196,27,6286,1.009,0.004,1.136,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.666,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.937,0.028,18.504,0.307,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.697,0.843,16.776,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
208,814,94185,true,60,2,2.046,0.01,0,season_refresh,stage_5_shrubland,cursor_0,stage,1.622,51,64.909,0,,,,,,,,,,,,,,,,,,,0.187,0.705,0.64,3.635,0,0.057,6,2400,false,done,1,1,1,full,0.3983,0.1596,0.212,0.0267,0,0.1596,0.1596,0.212,0.003,0.001,0,0.001,0,0,0,0.0041,0.0224,0,0,0.0177,1.32,12,true,true,true,0,0,0,0.362,0.208,0,0.003,0.009,0.603,0.021,vegetation,cached_full_update,2.196,27,6286,1.009,0.004,1.136,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,37.666,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.937,0.028,18.504,0.307,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.697,0.843,16.776,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
209,815,94275,true,60,49,49.459,0.016,0.001,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,40.775,51,64.909,0,,,,,,,,,,,,,,,,,,,0.172,0.805,0.814,3.64,0,0.071,5,2400,false,done,1,1,1,full,0.3983,0.1596,0.212,0.0267,0,0.1596,0.1596,0.212,0.003,0.001,0,0.001,0,0,0,0.0041,0.0224,0,0,0.0177,1.32,12,true,true,true,0,0,0,0.362,0.208,0,0.003,0.009,0.603,0.021,vegetation,cached_full_update,2.196,27,6286,1.009,0.004,1.136,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,40.685,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.937,0.028,18.504,0.307,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,27.586,0.843,26.166,0.469,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,30.634,4.709,25.433,0.366,2400,0,5,0,0,0,0.023,0.015,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
210,816,94289,true,60,4,3.591,0.017,0,season_refresh,stage_7_glacier,cursor_0,stage,2.996,51,64.909,0,,,,,,,,,,,,,,,,,,,0.172,0.805,0.814,3.64,0,0.071,5,2400,false,done,1,1,1,full,0.3983,0.1596,0.212,0.0267,0,0.1596,0.1596,0.212,0.003,0.001,0,0.001,0,0,0,0.0041,0.0224,0,0,0.0177,1.32,12,true,true,true,0,0,0,0.362,0.208,0,0.003,0.009,0.603,0.021,vegetation,cached_full_update,2.196,27,6286,1.009,0.004,1.136,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,40.685,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.937,0.028,18.504,0.307,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,27.586,0.843,26.166,0.469,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,30.634,4.709,25.433,0.366,2400,0,5,0,0,0,0.023,0.015,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
211,817,94377,false,60,54,51.95,1.171,0.185,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,40.86,51.017,64.909,0,1.868,1,,0,0,policy_gated,0.135,1,,6.737,6,,1.847,3,,40.874,1,,0.166,0.897,0.721,4.585,0,0.104,6,2400,false,done,1,1,1,full,0.377,0.1223,0.218,0.0367,0,0.1223,0.1223,0.218,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.764,12,false,false,false,0,0,0,0.398,0.022,0,0.006,0.014,0.463,0.023,vegetation,cached_full_update,2.196,27,6286,1.009,0.004,1.136,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,40.752,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.297,0.031,19.789,0.401,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,19.361,0.892,18.367,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
212,818,94395,true,60,4,3.915,0.014,0,season_refresh,stage_9_sync,cursor_0,stage,3.451,51.017,64.909,0,,,,,,,,,,,,,,,,,,,0.166,0.897,0.721,4.585,0,0.104,6,2400,false,done,1,1,1,full,0.377,0.1223,0.218,0.0367,0,0.1223,0.1223,0.218,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.764,12,false,false,false,0,0,0,0.398,0.022,0,0.006,0.014,0.463,0.023,vegetation,cached_full_update,2.196,27,6286,1.009,0.004,1.136,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,40.752,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.297,0.031,19.789,0.401,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,19.361,0.892,18.367,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
213,819,94493,true,60,56,56.145,0.014,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,36.182,51.017,64.909,0,,,,,,,,,,,,,,,,,,,0.176,0.791,0.746,3.622,0,0.066,6,2400,false,done,1,1,1,full,0.377,0.1223,0.218,0.0367,0,0.1223,0.1223,0.218,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.764,12,false,false,false,0,0,0,0.398,0.022,0,0.006,0.014,0.463,0.023,biome,cached_full_update,9.113,677,155391,7.835,0.006,1.236,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,36.086,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.297,0.031,19.789,0.401,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,27.252,0.892,25.776,0.456,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,28.035,3.483,24.132,0.331,2400,0,5,0,0,0,0.02,0.012,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
214,820,94502,true,60,1,0.67,0.011,0.001,season_refresh,stage_11_feedback,cursor_0,stage,0.118,51.017,64.909,0,,,,,,,,,,,,,,,,,,,0.176,0.791,0.746,3.622,0,0.066,6,2400,false,done,1,1,1,full,0.377,0.1223,0.218,0.0367,0,0.1223,0.1223,0.218,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.764,12,false,false,false,0,0,0,0.398,0.022,0,0.006,0.014,0.463,0.023,biome,cached_full_update,9.113,677,155391,7.835,0.006,1.236,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,true,7200,36.086,1,upload,dynamic_visual_atlas_upload,5,0,2,2,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,20.297,0.031,19.789,0.401,2400,2400,0,5,0,0,dirty_mask,cpp,,2400,27.252,0.892,25.776,0.456,2400,2400,0,6,0,0,dirty_plus_decay,cpp,,2400,28.035,3.483,24.132,0.331,2400,0,5,0,0,0,0.02,0.012,0,0.005,0,0,0,0,0,2400,dirty_decay_one_hop,cpp,,0,dirty_no_water_intersection,,
215,821,94576,true,60,43,42.928,0.02,0,dynamic_visual_atlas_upload,dynamic_visual_atlas_upload,,,36.848,51.017,64.909,0,,,,,,,,,,,,,,,,,,,0.191,0.891,0.794,3.437,0,0.062,5,2400,false,done,1,1,1,full,0.377,0.1223,0.218,0.0367,0,0.1223,0.1223,0.218,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.764,12,false,false,false,0,0,0,0.398,0.022,0,0.006,0.014,0.463,0.023,biome,cached_full_update,9.113,677,155391,7.835,0.006,1.236,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,36.764,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.631,0.029,18.078,0.457,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.117,0.801,16.257,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
216,822,94586,true,60,0,0.4,0.005,0.001,,,,,0,51.017,64.909,0,,,,,,,,,,,,,,,,,,,0.191,0.891,0.794,3.437,0,0.062,5,2400,false,done,1,1,1,full,0.377,0.1223,0.218,0.0367,0,0.1223,0.1223,0.218,0.003,0.001,0.001,0.001,0,0,0,0,0,0,0,0,1.764,12,false,false,false,0,0,0,0.398,0.022,0,0.006,0.014,0.463,0.023,biome,cached_full_update,9.113,677,155391,7.835,0.006,1.236,true,false,false,false,true,disabled,sea_ice_atlas_upload,0,shader_temperature_derived,false,4096,36.764,0.4,upload_phase_2,dynamic_visual_atlas_upload,2,1696,1,1,true,2400,dirty,false,true,dirty_world,4096,128,512,800,2400,18.631,0.029,18.078,0.457,2400,2400,0,5,0,0,dirty_mask,cpp,,1696,17.117,0.801,16.257,0,1696,2400,0,4,0,0,dirty_plus_decay,cpp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
