epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures,merchant_cash,merchant_inventory_retail_value,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_procurement_margin_value,merchant_trade_purchase_cash,merchant_trade_sale_cash,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_effective_buy_factor_q16
1787,1789,1789,false,trade_planning,65535,1789,1789,3619,2400,120,261,6671,0,142403,0,230620,179,392,57589363,1142650394,30709617,411315027,234770499,411315027,9169854132,443963659,222398650,1552988,192999,1359989,154399200,67999450,0,0,0,140065492,0,6472834,8434893,-1962059,489,86844605678,20955216466,8504261503,769680,12406372340,8503491823,47931415177,52142884,14799048,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,12496,12496,0,44,527,0,0,initial_topology_capture,44,72,0,12984304,49,131911,63384,30231,12372,11386,986,246,20211,0,0,261,0,0,111,0,12,0,630722658304,0,0,0,0,89500,37,36,32,22,13,37,0,172,0,468,0,32380999,137677530,85624467,52053063,4959030992,1788,0,6511,56886,3122,360,11,0,3003,0,15,0,24730615942,3392327,3251009,2158655,5,164516922,0,419,141,22,121,15,0,44,47,0,0,0,368416514353,140472476189,133448420197,501864934550,447965628,0,10138357,8506742832,2838283,62259
1788,1790,1790,false,trade_planning,65535,1790,1790,3621,2400,120,261,6671,0,158220,0,205474,186,426,78457416,1094657000,77138059,485527830,113294357,485527830,9560216485,269358397,149200000,1724000,84000,1640000,67200000,82000000,0,0,0,90104791,0,6638937,8966951,-2328014,496,53411925470,47870476886,9142501419,843331,7630275160,9141658088,74273662102,57223953,57885748,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,13413,0,0,528,0,0,initial_topology_capture,0,0,0,13009479,50,132166,63508,30296,12398,11412,986,246,20260,0,0,261,0,0,163,64,12,0,630726852608,9864963985,0,0,0,82500,34,33,25,17,11,34,0,160,0,447,0,25012380,178804797,118200927,60603870,3995490840,1789,180,6488,56921,3099,360,11,0,3003,0,15,0,15230410586,1704058,0,51,15,164516871,0,428,140,23,126,0,436,40,87,0,59,0,368197982675,138675383687,131741187807,499939170482,481667281,547882643,5924265,9689540731,2490337,62259
1789,1791,1791,false,trade_planning,65535,1791,1791,3626,2400,120,261,6671,0,165800,0,204525,187,254,70435076,1270774664,80808088,536528054,100343473,536528054,11166853208,417331412,163700000,1264000,134000,1130000,107200000,56500000,0,0,0,110803315,0,6222611,12254273,-6031662,501,65317030423,21379721527,10586426145,604349,9331004431,10585821796,62282994432,65289970,36330699,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,13413,13413,0,46,528,0,0,initial_topology_capture,46,72,0,13009479,50,132166,63508,30296,12398,11412,986,246,20260,0,0,261,0,0,138,0,25,0,630714269696,0,0,0,0,106250,36,35,30,19,4,36,0,160,0,417,0,20578238,160030890,106234814,53796076,9378349576,1790,0,6506,56963,3119,360,11,0,3001,0,15,0,18614443427,2426714,0,242,12,164516629,0,426,152,19,137,0,0,44,47,0,0,0,370601413076,134544186384,127816563003,498417976079,557780598,0,34050760,10585821796,2294364,62259
1790,1792,1792,false,trade_planning,65535,1792,1792,3618,2400,120,261,6671,0,175942,0,211090,186,412,72091188,1278798996,12800793,556868115,172325241,556868115,9671087867,295721640,108200000,679000,99000,580000,79200000,29000000,0,0,0,71387965,0,6399859,9023114,-2623255,512,46273607602,13846308348,9267851693,685466,6610515475,9267166227,90273921574,64498757,33040142,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,13413,13413,32,46,528,0,0,initial_topology_capture,46,72,0,13033711,50,132406,63624,30365,12419,11429,990,246,20309,0,0,261,0,0,175,69,32,0,630731046912,17866035264,0,0,0,105500,39,36,29,17,7,39,0,175,0,421,0,20804083,158514226,108719255,49794971,13413551137,1791,129,6487,56997,3098,363,11,0,3000,0,15,0,13157882925,273171,412,30678,0,164486385,0,430,143,25,140,1,0,46,81,0,47,0,370614908860,132023238958,125421670628,496036579488,488246201,26912495,6073322,9294079134,2613343,62259
1791,1793,1793,false,trade_planning,65535,1793,1793,3626,2400,120,261,6669,0,191427,0,215615,195,342,76403340,1473240865,27247250,616453172,129014114,616453172,16700249060,641824853,190000000,1250000,170000,1080000,136000000,54000000,0,0,0,142578557,0,6507404,13747386,-7239982,499,69789956770,133730097696,15869952967,1528760,9969993922,15868424207,92778364957,64992820,35486596,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,12494,0,0,529,0,0,initial_topology_capture,0,0,0,13036187,50,132438,63640,30374,12419,11429,990,246,20321,0,0,261,0,0,160,9,24,0,630399696896,2279051291,0,0,0,64250,32,30,26,13,21,32,0,157,0,366,0,78151633,169733688,115120468,54613220,10719906425,1792,180,6501,57035,3110,363,11,0,3002,0,15,0,20187305919,6740893,0,117,0,164486268,0,443,156,19,126,3,1356,52,47,0,7,0,369878076667,130921277862,124374810956,494252887623,835982169,1083889,2819244,15869508096,1527478,62259
1792,1794,1794,false,trade_planning,65535,1794,1794,3634,2400,120,261,6669,0,158044,0,214759,182,402,52337546,1434795753,20341376,478661738,274173573,478661738,9379560999,380858833,181600000,1202000,162000,1040000,129600000,52000000,0,0,0,121375531,0,6134314,8641549,-2507235,482,86641817627,13294766797,8817585916,483750,12377402624,8817102166,39693587411,43383568,15896695,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,8192,12494,0,2380,529,0,0,initial_topology_capture,2380,4552,0,13036187,50,132438,63640,30374,12419,11429,990,246,20321,0,0,261,0,0,141,0,19,0,630340976640,0,0,0,0,70000,30,28,29,19,13,30,0,164,0,374,0,20235645,128892643,78719039,50173604,1822690131,1793,0,6516,57069,3127,361,11,0,3002,0,15,0,24684297917,3367338,3154383,2355481,62,165442900,0,420,143,14,126,1113,0,58,45,0,0,0,369659451838,126445488183,120122824409,489782276247,464639451,0,4621035,8820256549,2746632,62259
1793,1795,1795,false,trade_planning,65535,1795,1795,3633,2400,120,261,6669,0,162586,0,201056,201,254,68782473,1237176837,97336978,504899059,160347777,504899059,9999417754,337021450,149200000,1724000,84000,1640000,67200000,82000000,0,0,0,90104791,0,7106439,8821529,-1715090,503,53583799837,48575733086,9514215324,1019020,7654828639,9513196304,73963625185,62167580,33020458,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,12288,12494,0,3454,529,0,0,initial_topology_capture,3454,6921,0,13036187,50,132438,63640,30374,12419,11429,990,246,20321,0,0,261,0,0,113,0,28,0,630336782336,0,0,0,0,88250,31,30,28,18,10,31,0,142,0,356,0,16275484,157160463,103305075,53855388,12479256433,1794,0,6533,57105,3146,362,11,0,2999,0,15,0,15258853275,160748,130,23,0,165443014,0,431,150,12,135,2,0,60,41,0,0,0,369803635100,126260534053,119947118565,489750753665,501354712,0,237360081,9513196434,2547561,62259
1794,1796,1796,false,trade_planning,65535,1796,1796,3638,2400,120,261,6670,0,160199,0,209883,174,417,73141442,1049506993,61260113,510467585,94012698,510467585,9829567390,312778001,160500000,1260000,130000,1130000,104000000,56500000,0,0,0,109400692,0,6036221,9389471,-3353250,498,67384813688,16886788157,9356811126,521737,9626402053,9356289389,63915163589,67613040,19723143,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,12926,0,0,530,0,0,initial_topology_capture,0,0,0,13061697,50,132702,63762,30442,12449,11458,991,246,20377,0,0,261,0,0,164,68,17,0,630345170944,6781052876,0,0,0,99250,29,26,30,20,6,29,0,152,0,378,1,16857072,149578844,109258588,40320256,8305362424,1795,179,6537,57160,3144,364,11,0,3003,0,15,0,19207365403,79274,0,0,0,165443014,0,433,154,23,142,13,447,45,77,0,54,0,372286150405,121531363573,115454421033,487740571438,492982820,319920662,68547763,9676210051,2521456,62259
1795,1797,1797,false,trade_planning,65535,1797,1797,3641,2400,120,261,6674,0,180300,0,206513,183,402,79631514,1226779338,32888621,578220056,115974873,578220056,9818911661,339647603,108000000,660000,100000,560000,80000000,28000000,0,0,0,71685746,0,6552075,8030355,-1478280,504,46153166928,29484138650,9372094997,830939,6593309665,9371264058,79552612946,60286730,62136377,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,4096,12926,0,1129,530,0,0,initial_topology_capture,1129,2202,0,13061697,50,132702,63762,30442,12449,11458,991,246,20377,0,0,261,0,0,142,0,22,0,630349365248,0,0,0,0,88500,31,26,37,19,10,31,0,175,0,385,0,16659674,179804916,117580218,62224698,16712956597,1796,0,6545,57185,3151,365,11,0,3003,0,15,0,13130288884,241808,0,30627,0,165412387,0,451,171,14,138,0,0,63,40,0,0,0,372580141317,116255333753,110442208802,483022350119,493889206,0,7568652,9371264058,2605562,62259
1796,1798,1798,false,trade_planning,65535,1798,1798,3646,2400,120,261,6670,0,190845,0,215552,190,835,77782569,1366360796,3434592,612254467,123487216,612254467,16407827397,428963949,189199200,1248999,168999,1080000,135199200,54000000,0,0,0,142235857,0,6895187,14262418,-7367231,497,71021373833,19373235493,15791600061,1935813,10145910646,15789664248,86524784732,68814106,25020946,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,8192,12926,0,2276,530,0,0,initial_topology_capture,2276,4418,0,13061697,50,132702,63762,30442,12449,11458,991,246,20377,0,0,261,0,0,122,0,20,0,630542303232,0,0,0,0,60000,33,31,28,20,13,33,0,188,0,440,0,40498546,167232439,115671735,51560704,2639459672,1797,0,6549,57212,3157,365,11,0,3001,0,15,0,20069936807,2320161,0,117,34,165412270,0,432,153,15,137,6,0,51,45,0,0,0,372967683801,116190785647,110380888290,483348572091,831816693,0,10937999,15789664248,1548025,62259
1797,1799,1799,false,trade_planning,65535,1799,1799,3646,2400,120,261,6671,0,161687,0,210794,178,500,52147220,1376241467,22840120,498032096,197287766,498032096,9373326213,391631885,183400000,1223000,163000,1060000,130400000,53000000,0,0,0,122680398,0,8141300,9439682,-1298382,489,86495752789,32096786855,8799134620,840292,12356536217,8798294328,49970902889,46820418,20082781,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,12984,0,0,531,0,0,initial_topology_capture,0,0,0,13086915,50,132974,63895,30498,12467,11476,991,246,20427,0,0,261,0,0,163,56,15,0,630466805760,20677408366,0,0,0,60500,37,35,34,24,15,37,0,176,0,460,0,30371293,135311495,78746760,56564735,8242137166,1798,180,6532,57245,3138,366,11,0,3002,0,15,0,24627570205,13431296,2898879,2475001,7766,165981101,0,417,145,18,137,1114,863,51,76,0,77,0,372824301371,112823172727,107181666295,480005967666,463640000,73693543,207343548,8874886750,2753095,62259
1798,1800,1800,false,trade_planning,65535,1800,1800,3643,2400,120,261,6670,0,162983,0,200578,173,254,77079574,1260487237,106240426,508661073,264915211,508661073,10122640518,509262367,176400000,1833000,113000,1720000,90400000,86000000,0,0,0,102177302,0,7129768,8907106,-1777338,517,53322297357,51737518998,9437825317,847166,7617471141,9436978151,74962188505,56984564,47565269,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,4096,12984,0,1030,531,0,0,initial_topology_capture,1030,2303,0,13086915,50,132974,63895,30498,12467,11476,991,246,20427,0,0,261,0,0,133,0,30,0,630462611456,0,0,0,0,77750,36,34,32,19,6,36,0,139,0,443,0,66998947,166779361,115096934,51682427,13186184431,1799,0,6556,57299,3161,366,11,0,3003,0,15,0,15199452545,35804528,0,23,0,165981078,0,444,161,14,146,51,0,51,57,0,0,0,373800487103,118934834491,112987726324,486788213427,497225366,0,35401269,9436978151,2595893,62259
1799,1801,1801,false,trade_planning,65535,1801,1801,3633,2400,120,261,6668,0,147650,0,222237,176,371,77569645,1143989024,2692292,461921324,176830344,461921324,10554649148,295607739,161300000,1261000,131000,1130000,104800000,56500000,0,0,0,109717545,0,5777914,7766245,-1988331,502,69799228018,14965684198,10098325351,583942,9971318383,10097741409,48970372161,67827879,43848392,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,8192,12984,0,2222,531,0,0,initial_topology_capture,2222,4451,0,13086915,50,132974,63895,30498,12467,11476,991,246,20427,0,0,261,0,0,105,0,28,0,630445834240,0,0,0,0,84750,30,28,21,13,11,30,0,172,0,412,0,17581337,169225872,112036940,57188932,12938118406,1800,0,6558,57320,3164,366,11,0,3002,0,15,0,19886029553,2000614,0,0,0,165981078,0,435,145,19,124,2,0,43,41,0,0,0,374098903400,115015058148,109263950761,483362854161,531947754,0,81092344,10097741409,2427963,62259
1800,1802,1802,false,trade_planning,65535,1802,1802,3633,2400,120,261,6668,0,177373,0,209135,177,482,78600691,1211370738,27476039,562794280,166538445,562794280,11351751450,314180161,126700000,674000,124000,550000,99200000,27500000,0,0,0,79636375,0,6791664,8924649,-2132985,507,46412395624,17580629540,10911824258,952969,6630342340,10910871289,81283469780,58692642,66691393,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,12943,0,0,532,0,0,initial_topology_capture,0,0,0,13111149,50,133222,64015,30565,12482,11490,992,247,20469,0,0,261,0,0,155,67,17,0,630429057024,29832806696,0,0,0,76250,35,30,30,21,9,35,0,185,0,413,0,17873153,181447479,116967416,64480063,16395976293,1801,182,6549,57361,3155,367,11,0,3001,0,15,0,13203477814,10341393,642,30802,5,165950951,0,436,159,18,151,6,904,53,80,0,53,0,374439058524,109860114699,104366770206,478805828730,574890116,37874806,8488378,10948746737,2241282,62259
1801,1803,1803,false,trade_planning,65535,1803,1803,3634,2400,120,261,6669,0,185624,0,220537,192,428,87203883,1300935822,35397335,589501968,173493839,589501968,21797365783,778852125,225098250,1846995,176998,1669997,141598400,83499850,0,0,0,161250184,0,7896020,12519749,-4623729,501,71663078249,39929839682,20795162203,1746795,10237582705,20793415408,95777531343,75857312,44543846,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,4096,12943,0,1028,532,0,0,initial_topology_capture,1028,2320,0,13111149,50,133222,64015,30565,12482,11490,992,247,20469,0,0,261,0,0,134,0,21,0,630533914624,0,0,0,0,92500,37,35,28,17,13,37,0,149,0,371,1,22142137,185245392,125095664,60149728,8509497848,1802,0,6560,57397,3166,368,11,0,3000,0,15,0,20230625275,122243159,7103924,1243590,26,172166503,0,431,154,21,126,19,0,55,53,0,0,0,371378611431,113217459766,107556237773,478934849204,1095006522,0,114689452,20800519332,1170099,62259
1802,1804,1804,false,trade_planning,65535,1804,1804,3621,2400,120,261,6671,0,161542,0,210454,164,649,53694384,1386003462,24249334,495980965,254364479,495980965,9176939674,400998848,184200000,1224000,164000,1060000,131200000,53000000,0,0,0,123087900,0,7521462,9410149,-1888687,501,86240655892,18504641032,8592179100,438274,12320093804,8591740826,48507941084,46806321,22461658,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,8192,12943,0,2221,532,0,0,initial_topology_capture,2221,4494,0,13111149,50,133222,64015,30565,12482,11490,992,247,20469,0,0,261,0,0,115,0,19,0,630454222848,0,0,0,0,81500,31,29,35,25,16,31,0,150,0,365,0,19245410,139211563,79912202,59299361,2831982030,1803,0,6565,57425,3170,372,11,0,2997,0,15,0,24553803748,2800709,2685639,2510130,0,172476303,0,431,151,21,125,0,0,46,49,0,0,0,370786179242,109849521305,104356706520,475142885762,452840185,0,5299965,8594426465,2827395,62259
1803,1805,1805,false,trade_planning,65535,1805,1805,3622,2400,120,261,6669,0,161196,0,202222,172,315,91947456,1362897007,97265460,499257294,206215436,499257294,10401094855,364220883,176900000,1843000,113000,1730000,90400000,86500000,0,0,0,102884748,0,6554160,8456651,-1902491,520,54141738321,42834921325,9860704883,730911,7734534138,9859973972,79692732063,69060227,44788507,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,12288,12943,0,3274,532,0,0,initial_topology_capture,3274,6754,0,13111149,50,133222,64015,30565,12482,11490,992,247,20469,0,0,261,0,0,88,0,27,0,630429057024,0,0,0,0,75500,26,26,30,18,11,26,0,139,0,350,0,15350535,180428252,131721836,48706416,11821136804,1804,0,6559,57449,3167,372,11,0,2994,0,15,0,15443641640,3898,0,23,0,172476280,0,454,170,25,132,9,0,65,59,0,0,0,371296388593,109390209024,103920361246,475216749839,519665013,0,186268083,9859973972,2467884,62259
1804,1806,1806,false,trade_planning,65535,1806,1806,3630,2400,120,261,6669,0,164077,0,205640,170,340,76018517,1563276519,25420631,529507286,244585647,529507286,11206430600,530057194,162100000,1262000,132000,1130000,105600000,56500000,0,0,0,110079697,0,5718255,9172653,-3454398,498,69967131974,17757058676,10514765758,492352,9995304662,10514273406,44582400827,71545902,16283934,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,12960,0,0,533,0,0,initial_topology_capture,0,0,0,13135130,50,133478,64135,30626,12507,11515,992,247,20514,0,0,263,0,0,129,61,20,0,630466805760,5902666010,0,0,0,78250,33,28,29,16,9,33,0,159,0,373,1,26394474,148249713,108183557,40066156,4634892764,1805,180,6553,57494,3162,371,11,0,2993,0,16,0,19941022214,56605,0,0,0,172476280,0,441,151,17,131,18,867,49,76,0,57,0,370907178078,107468217076,102094474754,473001652832,554068301,17336923,31569957,10531610329,2308077,62259
1805,1807,1807,false,trade_planning,65535,1807,1807,3627,2400,120,261,6669,0,165575,0,220679,172,426,77947197,1116342607,60369351,509849841,163560363,509849841,10738724486,633956658,126200000,664000,124000,540000,99200000,27000000,0,0,0,79367119,0,6492854,11645401,-5152547,515,46754372442,24332010980,9979356558,788730,6679196166,9978567828,85726162737,62923110,41905925,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,12288,12960,0,3349,533,0,0,initial_topology_capture,3349,6684,0,13135130,50,133478,64135,30626,12507,11515,992,247,20514,0,0,263,0,0,118,0,11,0,630424862720,0,0,0,0,91000,33,29,23,9,8,33,0,175,0,385,0,39896960,164985907,117493802,47492105,14498729172,1806,0,6558,57518,3170,371,11,0,2990,0,16,0,13299598557,196716,0,30830,15,172445450,0,444,162,19,140,45,0,40,44,0,0,0,371170297194,107872824937,102478851007,473649148201,525731564,0,9369794,9978567828,2437726,62259
1806,1808,1808,false,trade_planning,65535,1808,1808,3624,2400,120,261,6669,0,171969,0,233634,165,723,78815257,1025059984,65117303,531556774,166418947,531556774,16193227940,853335640,204799750,1830995,151000,1679995,120800000,83999750,0,0,0,153613781,0,6898622,13055812,-6157190,508,68470212287,136414700894,15136836184,1743634,9781458996,15135092550,86693390494,70915839,25820226,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,12960,12960,0,42,533,0,0,initial_topology_capture,42,72,0,13135130,50,133478,64135,30626,12507,11515,992,247,20514,0,0,263,0,0,92,0,26,0,630366142464,0,0,0,0,79000,36,31,32,20,7,36,0,150,0,443,3,32814025,167763472,118053405,49710067,6232072553,1807,0,6556,57543,3169,363,11,0,2997,0,16,0,19490933635,1664313,1301763,1263764,0,172548542,0,426,139,25,129,1029,0,44,47,0,0,0,373823647104,105328345882,100061603681,473885250785,797061670,0,7002529,15136394313,1618543,62259
1807,1809,1809,false,trade_planning,65535,1809,1809,3622,2400,120,261,6665,0,161922,0,209594,148,628,60908687,1201846116,24620546,500897006,141733190,500897006,9020648827,384822759,184500000,1215000,165000,1050000,132000000,52500000,0,0,0,123563348,0,7130087,9371265,-2241178,500,85357992355,13511260576,8451663881,337813,12193999009,8451326068,48828925470,42790517,30588262,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,12529,0,0,534,0,0,initial_topology_capture,0,0,0,13160005,50,133718,64255,30681,12525,11530,995,248,20555,0,0,263,0,0,126,55,21,0,630156427264,5476317701,0,0,0,83250,40,37,35,21,12,40,0,182,0,461,1,27939907,147231958,88508689,58723269,6592724985,1808,205,6540,57579,3148,366,11,0,2999,0,16,0,24405444416,2410378,2363886,2505875,9,172524755,0,437,147,17,129,296,889,52,81,0,65,0,373013300994,104764661559,99526105305,472539406299,445345560,110965793,25958889,8564655747,2854265,62259
1808,1810,1810,false,trade_planning,65535,1810,1810,3628,2400,120,261,6665,0,162857,0,200486,158,233,72622775,1263882489,76441825,507162031,148299099,507162031,11094598092,341211088,177400000,1853000,113000,1740000,90400000,87000000,0,0,0,102987289,0,6435068,10472423,-4037355,510,54563493861,50178034212,10576679317,692313,7794784928,10575987004,62564218732,58561376,36413135,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,8192,12529,0,2248,534,0,0,initial_topology_capture,2248,4665,0,13160005,50,133718,64255,30681,12525,11530,995,248,20555,0,0,263,0,0,105,0,21,0,630152232960,0,0,0,0,79500,37,36,30,19,5,37,0,145,0,439,0,24643081,157888923,109538460,48350463,12361686419,1809,0,6578,57631,3184,367,11,0,3000,0,16,0,15532750367,16060,747,154,0,172525386,0,434,153,28,142,10,0,50,41,0,0,0,372359341914,165822055483,157530443207,529889785121,557220526,0,94358354,10575987751,2307391,62259
1809,1811,1811,false,trade_planning,65535,1811,1811,3622,2400,120,261,6665,0,154468,0,215042,154,361,69510957,1229760958,15098795,490705151,121942431,490705151,10942735540,385460470,162100000,1262000,132000,1130000,105600000,56500000,0,0,0,110081851,0,6372258,8299625,-1927367,502,69589538954,16765340648,10395642268,467198,9941362804,10395175070,47475514739,60513134,28157008,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,12529,12529,0,45,534,0,0,initial_topology_capture,45,72,0,13160005,50,133718,64255,30681,12525,11530,995,248,20555,0,0,263,0,0,85,0,20,0,630097707008,0,0,0,0,78500,30,28,26,19,8,30,0,158,0,416,0,17179004,147698694,102893012,44805682,7521920076,1810,0,6589,57664,3196,367,11,0,2999,0,16,0,19839331427,14936,0,0,0,172525386,0,437,142,17,128,1,0,45,43,0,0,0,372839852262,157376826801,149507501716,522347353978,547740171,0,8867276,10395175070,2350555,62259
1810,1812,1812,false,trade_planning,65535,1812,1812,3625,2400,120,261,6665,0,172848,0,213181,134,359,71535051,1242649535,19034001,541713725,233494877,541713725,11254725147,599616734,127500000,675000,125000,550000,100000000,27500000,0,0,0,79975483,0,6236955,11420739,-5183784,509,47025561890,16201371401,10528470000,861587,6717937514,10527608413,68282505145,59610307,37481884,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,0,12941,0,0,535,0,0,initial_topology_capture,0,0,0,13184280,50,133982,64387,30754,12540,11543,997,249,20607,0,0,263,0,0,147,73,11,0,630055763968,120590613973,0,0,0,99500,37,33,26,20,8,37,0,179,0,413,1,19184462,155131525,107617970,47513555,10738811833,1811,178,6566,57697,3174,368,11,0,2998,0,15,0,13363603556,578231,0,207,0,172525179,0,447,163,23,134,17,466,46,80,0,59,0,373429636191,157338907253,149471478271,522901114462,554668480,186399680,7251863,10714008093,2284213,62259
1811,1813,1813,false,trade_planning,65535,1813,1813,3623,2400,120,261,6664,0,181388,0,223969,149,395,72841271,1371340008,15667585,572928030,176545166,572928030,16189558768,479509079,204299850,1820997,151000,1669997,120800000,83499850,0,0,0,152740696,0,5783917,11556562,-5772645,501,70779533181,19506793692,15506861326,1111487,10111361974,15505749839,102025293178,64214205,30790346,ACTIVE,true,1,7176039402626345605,7576084805226121795,SCAN,12288,12941,0,3282,535,0,0,initial_topology_capture,3282,6746,0,13184280,50,133982,64387,30754,12540,11543,997,249,20607,0,0,263,0,0,131,0,16,0,630064152576,0,0,0,0,66000,33,31,30,18,9,33,0,153,0,368,0,98634390,163717285,109976953,53740332,12037337881,1812,0,6583,57744,3189,371,11,0,2997,0,15,0,20143730174,7023137,6822923,1969767,0,177719504,0,443,148,19,119,236,0,38,60,0,0,0,373551181526,156118238839,148311846973,521863028499,816812190,0,15993068,15512572762,1578142,62259
1812,1814,1814,false,trade_planning,65535,1814,1814,3618,2400,120,261,6665,0,152390,0,218574,129,681,55824162,939416658,15796736,460483706,130676584,460483706,7267685804,290486639,185800000,1226000,166000,1060000,132800000,53000000,0,0,0,124323729,0,6894262,9934988,-3040726,503,85035588755,27403718411,6792153143,753978,12147941347,6791399165,46336611645,49048009,12703152,ACTIVE,true,1,7176039402626345605,7576084805226121795,ROUTE,12941,12941,0,42,535,0,0,initial_topology_capture,42,72,0,13184280,50,133982,64387,30754,12540,11543,997,249,20607,0,0,263,0,0,115,0,16,0,630001238016,0,0,0,0,75750,35,33,25,20,22,35,0,154,0,373,0,19577814,133975799,84211355,49764444,3265439001,1813,0,6577,57769,3186,370,11,0,2995,0,15,0,24209781735,2659143,0,818211,0,176901293,0,435,141,17,131,6,0,55,55,0,0,0,374572000664,153998688128,146298280242,520870280906,357894368,0,5870849,6791399165,3614564,62259
