epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures
26,28,28,false,trade_planning,65535,28,28,4031,2400,120,261,7832,0,174246,0,504349,286,279,99357856,2397542183,596960,575493387,2104,575493387,17759809239,14384,25600000,332000,12000,320000,9600000,16000000,0,0,0,12670000,0,530461,11534483,-11004022,540,82074168574,17734267844,17734234895,40040,11724881313,17734194855,2277793669,95256284,4432434,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,10992,0,0,15,0,0,initial_topology_capture,0,0,0,106668,0,1129,651,229,90,56,34,0,139,0,0,0,0,0,47,20,13,0,566113599488,83538403,0,0,0,9750,37,37,8,8,2,37,0,308,1,272,0,25146274,147365732,146948438,417294,614976253,27,27,6570,6712,10,3,0,0,6557,0,0,0,23444557161,1757,0,0,0,0,0,411,270,64,39,0,1498,3,15,0,39,0
27,29,29,false,trade_planning,65535,29,29,4011,2400,120,261,7832,0,196635,0,573862,326,321,113324006,2722127562,569109,654020955,18222,654020955,19987455432,53100,14600000,112000,12000,100000,9600000,5000000,0,0,0,6785000,0,596356,13008070,-12411714,586,91487115358,19973067306,19972847632,45300,13069587995,19972802332,2744645432,109839249,3841842,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11027,0,0,16,0,0,initial_topology_capture,0,0,0,113603,0,1213,691,242,108,71,37,0,152,0,0,0,0,0,52,13,8,0,565933244416,7746283,0,0,0,12000,42,42,5,5,8,42,0,331,1,306,2,29946393,168728882,168184633,544249,700006637,28,28,6567,6720,9,3,0,0,6555,0,0,0,26136486973,743,0,0,0,0,0,448,295,83,53,0,497,3,17,0,27,0
28,30,30,false,trade_planning,65535,30,30,3989,2400,120,261,7832,0,179679,0,526214,297,295,103185154,2488621418,555110,594629684,1002,594629684,18117783847,7638,32200000,434000,14000,420000,11200000,21000000,0,0,0,16030000,0,515939,11256474,-10740535,564,83944151784,18085615812,18085615812,39603,11992021769,18085576209,2426614824,99531280,4040968,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11027,0,1067,16,0,0,initial_topology_capture,1067,2426,0,113603,0,1213,691,242,108,71,37,0,152,0,0,0,0,0,47,0,5,0,565803220992,0,0,0,0,8500,32,32,6,4,4,32,0,327,0,291,0,22316768,153322303,152902727,419576,631734839,29,0,6567,6724,11,3,0,0,6553,0,0,0,23980093362,0,0,0,0,0,0,429,277,71,31,0,0,3,8,0,0,0
29,31,31,false,trade_planning,65535,31,31,4032,2400,120,261,7833,0,183308,0,444503,264,183,133481875,1717410495,1092062,617074749,947,617074749,16678715531,8671,847200,10434,434,10000,347200,500000,0,0,0,6000000,0,522614,30471774,-29949160,537,74565849100,16677905084,16677905084,45424,10652264253,16677859660,3076448068,130294787,1871443,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11532,0,0,17,0,0,initial_topology_capture,0,0,0,123219,0,1321,742,258,133,83,50,0,166,0,0,0,0,0,38,16,25,0,565941633024,106060177,0,0,0,11500,33,33,14,14,2,33,0,320,1,324,0,25482456,196975059,196592610,382449,841618875,30,30,6548,6725,17,3,0,0,6528,0,0,0,21299056844,179947,0,0,0,0,0,252,145,7,279,0,519,18,28,0,35,0
30,32,32,false,trade_planning,65535,32,32,4080,2400,120,261,7833,0,191864,0,474063,281,187,141130947,1797238920,1130380,644446113,29191,644446113,17260080897,148279,1004450,15904,279,15625,223200,781250,0,0,0,6800000,0,573217,30689890,-30116673,512,77958935585,17259664703,17258970729,42561,11136990877,17258928168,3332357604,137947415,1564747,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11004,0,0,18,0,0,initial_topology_capture,0,0,0,134900,0,1445,802,277,157,107,50,0,198,0,0,0,0,0,48,19,9,0,566075850752,245612207,0,0,0,10500,34,34,8,8,2,34,0,282,0,299,0,26276647,209042024,208663617,378407,885274451,31,31,6541,6731,18,3,0,0,6520,0,0,0,22270283524,183016,0,0,0,0,0,237,125,8,261,0,1002,21,19,0,41,0
31,33,33,false,trade_planning,65535,33,33,4124,2400,120,261,7833,0,194904,0,483774,286,203,143947829,1819252277,1191232,657698867,50271,657698867,17313550441,212877,797600,10372,372,10000,297600,500000,0,0,0,5600000,0,639941,32818484,-32178543,518,79221467827,17314403187,17312586594,46630,11317352633,17312539964,3394810606,141005062,1246833,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11032,0,0,19,0,0,initial_topology_capture,0,0,0,148035,1,1576,874,302,162,112,50,0,230,0,0,0,0,0,69,25,4,0,566214262784,113730640,0,0,0,7750,27,27,7,5,1,27,0,272,0,289,0,20798947,213173811,212758357,415454,907716492,32,32,6532,6737,27,4,0,0,6501,0,0,0,22633141705,170605,0,0,0,0,0,242,119,5,265,0,469,18,20,0,47,0
32,34,34,false,trade_planning,65535,34,34,4160,2400,120,261,7833,0,218100,0,552492,326,231,162049145,2011636453,1325529,735318481,16453,735318481,19199196763,53592,453850,3497,372,3125,297600,156250,0,0,0,3400000,0,716934,29641935,-28925001,540,88444212350,19198955946,19198740304,50983,12634887569,19198689321,3998458994,158582464,2423903,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11063,0,0,20,0,0,initial_topology_capture,0,0,0,158363,1,1684,934,321,164,114,50,0,256,0,0,0,0,0,77,19,11,0,566449143808,69250046,0,0,0,10000,30,30,6,5,6,30,0,265,0,289,0,23399310,239799425,239309341,490084,1019377307,33,33,6530,6745,24,5,0,0,6501,0,0,0,25264327883,108331,0,0,0,0,0,258,127,8,289,0,488,22,16,0,41,0
33,35,35,false,trade_planning,65535,35,35,4206,2400,120,261,7834,0,201450,0,504542,297,198,150691593,1864958744,1217172,673040877,16096,673040877,18082959654,134579,1003450,13559,434,13125,347200,656250,0,0,0,7000000,0,608326,30785580,-30177254,542,81195623905,18082725781,18081868987,47362,11599374932,18081821625,3623637037,146685707,2630002,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11063,0,1924,20,0,0,initial_topology_capture,1924,4994,0,158363,1,1684,934,321,164,114,50,0,256,0,0,0,0,0,59,0,18,0,566654664704,0,0,0,0,10500,29,29,7,5,5,29,0,270,1,270,0,22233892,222410859,222022499,388360,945059089,34,0,6534,6752,27,5,1,0,6501,0,0,0,23192157079,199939,0,0,0,0,0,246,134,8,275,0,0,17,4,0,0,0
34,36,36,false,trade_planning,65535,36,36,4205,2400,120,261,7834,0,181341,0,445979,171,662,99109525,1091524662,1386598,616862344,29654,616862344,11414707426,44604,847200,10434,434,10000,347200,500000,0,0,0,6000000,0,582239,20795618,-20213379,532,72873166066,11414036367,11413862793,47171,10410452386,11413815622,2500447194,97454137,712062,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11557,0,0,21,0,0,initial_topology_capture,0,0,0,171801,1,1812,1002,350,177,126,51,0,274,0,0,0,0,0,80,29,8,0,566684024832,333780666,0,0,0,6250,19,19,7,6,4,19,0,250,0,264,0,15715107,148217371,147803425,413946,685282576,35,35,6533,6758,16,5,0,0,6512,0,0,0,20819259403,0,0,0,0,0,0,436,320,28,323,0,508,7,27,0,39,0
35,37,37,false,trade_planning,65535,37,37,4204,2400,120,261,7835,0,190237,0,475163,179,706,104324665,1138871464,1351803,644049943,41937,644049943,11939404844,66163,1004450,15904,279,15625,223200,781250,0,0,0,6800000,0,645221,20807076,-20161855,507,76364633041,11938660907,11938378378,44147,10909233382,11938334231,2666399521,102470430,810375,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11557,11557,32,34,21,0,0,initial_topology_capture,34,64,0,184305,1,1948,1074,380,189,135,54,1,310,0,0,1,0,0,91,30,19,0,566738550784,268466310,0,0,0,10500,26,26,14,8,4,26,0,233,0,259,1,20280987,155967834,155545927,421907,719827985,36,36,6527,6764,15,5,0,0,6507,0,0,0,21815543410,2539,0,0,0,0,0,420,294,27,292,0,0,3,29,0,41,0
36,38,38,false,trade_planning,65535,38,38,4204,2400,120,261,7835,0,191539,0,486619,194,714,105592890,1155276037,1408724,657342565,69072,657342565,12054323261,143974,797600,10372,372,10000,297600,500000,0,0,0,5600000,0,705455,22294729,-21589274,520,77939532799,12054263389,12053427142,45455,11134219062,12053381687,2702075838,104120028,991198,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11521,0,0,22,0,0,initial_topology_capture,0,0,0,184305,1,1948,1074,380,189,135,54,1,310,0,0,1,0,0,75,0,16,0,566730162176,0,0,0,0,11000,36,36,8,5,6,36,0,256,0,283,0,27441724,158120003,157639330,480673,732914986,37,0,6529,6773,15,5,0,0,6509,0,0,0,22266769269,1811,0,0,0,0,0,430,282,31,280,0,993,4,12,0,0,0
37,39,39,false,trade_planning,65535,39,39,4203,2400,120,261,7835,0,216544,0,553419,223,852,121299672,1298825155,1538066,735499412,52052,735499412,13906337251,107546,453850,3497,372,3125,297600,156250,0,0,0,3400000,0,761586,21899922,-21138336,537,87224515410,13906304534,13905827878,52023,12460645156,13905775855,3248463366,119069012,1354722,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11521,0,1001,22,0,0,initial_topology_capture,1001,2388,0,184305,1,1948,1074,380,189,135,54,1,310,0,0,1,0,0,54,0,21,0,566688219136,0,0,0,0,12500,42,42,8,6,7,42,0,297,1,313,1,32189603,181363114,180821635,541479,838667628,38,0,6537,6783,15,5,0,0,6517,0,0,0,24918836613,1004,0,0,0,0,0,457,308,29,300,0,0,2,13,0,0,0
38,40,40,false,trade_planning,65535,40,40,4204,2400,120,261,7835,0,197798,0,507549,153,798,110850252,1195316362,1448652,672736270,41178,672736270,12649359538,106066,1003450,13559,434,13125,347200,656250,0,0,0,7000000,0,664622,21390242,-20725620,537,79696601098,12648779553,12648298837,48815,11385228818,12648250022,2910732061,109080450,743097,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11521,11521,32,33,22,0,0,initial_topology_capture,33,64,0,196983,1,2076,1142,404,189,135,54,1,333,0,0,1,0,0,69,24,9,0,566625304576,139989405,0,0,0,9750,33,33,6,4,6,33,0,285,0,303,0,25143212,165828759,165365201,463558,762253037,39,39,6537,6796,17,5,0,0,6515,0,0,0,22769441013,1764,0,0,0,0,0,436,303,25,315,0,0,8,25,0,44,0
39,41,41,false,trade_planning,65535,41,41,4193,2400,120,261,7835,0,180247,0,447126,249,196,98226431,2274234312,2022888,616862872,34381,616862872,19535472416,54311,847200,10434,434,10000,347200,500000,0,0,0,6000000,0,627083,16136005,-15508922,531,71756911663,19534977608,19534612014,41109,10250987475,19534570905,8838254456,88483671,416881716,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,12071,0,0,23,0,0,initial_topology_capture,0,0,0,196983,1,2076,1142,404,189,135,54,1,333,0,0,1,0,0,57,0,12,0,566579167232,0,0,0,0,8250,33,33,1,0,5,33,0,308,1,311,0,25614423,521562026,147317939,374244087,8097538452,40,0,6540,6800,17,5,0,0,6518,0,0,0,20500585501,0,0,0,0,0,0,441,304,1,360,0,951,44,4,0,0,0
40,42,42,false,trade_planning,65535,42,42,4175,2400,120,261,7836,0,188336,0,477128,279,215,102978263,2402142912,1996746,645228683,8828,645228683,20543830395,21890,1004450,15904,279,15625,223200,781250,0,0,0,6800000,0,694944,15993853,-15298909,511,75346832915,20542914198,20542843686,39631,10763833360,20542804055,9923924698,44764525,502601099,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,12071,0,1819,23,0,0,initial_topology_capture,1819,4527,0,196983,1,2076,1142,404,189,135,54,1,333,0,0,1,0,0,48,0,9,0,566545612800,0,0,0,0,11500,35,35,11,9,3,35,0,259,1,285,0,28074861,563147411,154472167,408675244,9225351727,41,0,6541,6804,17,5,0,0,6519,0,0,0,21523412740,1407,0,0,0,0,0,421,284,3,328,0,0,38,3,0,0,0
41,43,43,false,trade_planning,65535,43,43,4161,2400,120,261,7837,0,191131,0,487102,281,206,104782182,2449737524,2035783,658665949,96224,658665949,20992259411,228816,797600,10372,372,10000,297600,500000,0,0,0,5600000,0,783006,17308722,-16525716,516,76946629820,20993349671,20991275581,42586,10992375775,20991232995,9537853224,56618616,476592818,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11534,0,0,24,0,0,initial_topology_capture,0,0,0,212756,1,2220,1226,444,198,140,58,1,346,0,0,3,0,0,82,40,6,0,566528835584,229542441,0,0,0,9750,30,30,7,3,6,30,0,247,0,273,0,24137384,552133307,157161244,394972063,8656184490,42,42,6541,6812,22,5,0,0,6514,0,0,0,21982709480,0,0,0,0,0,0,435,275,3,315,0,1488,34,25,0,41,0
42,44,44,false,trade_planning,65535,44,44,4156,2400,120,261,7837,0,214726,0,555302,309,244,119739150,2776529060,2102357,737260127,19456,737260127,23771373487,41778,453850,3497,372,3125,297600,156250,0,0,0,3400000,0,873033,17539195,-16666162,523,85946541595,23771086632,23770928894,51035,12278077457,23770877859,10105339660,87114456,440170380,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11088,0,0,25,0,0,initial_topology_capture,0,0,0,223725,1,2339,1290,464,206,142,64,1,363,0,0,3,0,0,89,20,13,0,566554001408,357024127,0,0,0,8000,30,30,4,2,5,30,0,256,0,280,0,22764858,558069918,179616778,378453140,8663371135,43,43,6545,6822,27,5,0,0,6513,0,0,0,24554275252,0,0,0,0,0,0,454,290,5,328,0,946,25,12,0,44,0
43,45,45,false,trade_planning,65535,45,45,4138,2400,120,261,7837,0,195111,0,510293,280,223,109863682,2544116642,2201049,673691416,59757,673691416,21798639793,140238,1003450,13559,434,13125,347200,656250,0,0,0,7000000,0,749926,16568212,-15818286,540,78613077226,21798935930,21797539144,43039,11230439699,21797496105,9795430641,66627757,463504186,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11088,0,1032,25,0,0,initial_topology_capture,1032,2475,0,223725,1,2339,1290,464,206,142,64,1,363,0,0,3,0,0,73,0,16,0,566574972928,0,0,0,0,8250,29,29,9,7,3,29,0,243,0,258,1,22407505,552304003,164767113,387536890,8726558211,44,0,6548,6827,32,5,0,0,6511,0,0,0,22457061172,1073,0,0,0,0,0,451,293,3,345,0,0,33,4,0,0,0
44,46,46,false,trade_planning,65535,46,46,4145,2400,120,261,7837,0,180154,0,447261,246,204,249088072,1785724746,1343648,617961335,9763,617961335,21738951595,81083,847200,10434,434,10000,347200,500000,0,0,0,6000000,0,726276,15176439,-14450163,570,66899161065,21738437647,21738073054,49742,9557023098,21738023312,11569324725,30540501,594713667,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11575,0,0,26,0,0,initial_topology_capture,0,0,0,230339,1,2410,1326,483,208,143,65,1,364,0,0,3,0,0,68,19,24,0,566600138752,186218964,0,0,0,5750,19,19,9,8,3,19,0,255,0,262,0,16185741,626337866,343764868,282572998,11551934861,45,8,6545,6831,30,3,0,0,6512,0,0,0,19111023046,10559,0,0,0,0,0,524,340,1,290,0,501,12,48,0,17,0
45,47,47,false,trade_planning,65535,47,47,4158,2400,120,261,7837,0,188557,0,476954,262,215,232954154,1837031614,1456161,645660034,35439,645660034,22288492452,344997,1004450,15904,279,15625,223200,781250,0,0,0,6800000,0,784317,15472071,-14687754,549,70256098827,22290217776,22287191194,48189,10036585627,22287143005,12564328750,13733798,648806478,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11575,11575,0,31,26,0,0,initial_topology_capture,31,66,0,230339,1,2410,1326,483,208,143,65,1,364,0,0,3,0,0,51,0,17,0,566671441920,0,0,0,0,6750,25,25,8,6,5,25,0,245,1,249,0,20549928,663790541,341130603,322659938,12536186605,46,0,6543,6842,37,4,0,0,6502,0,0,0,20071772960,5036,0,0,0,0,0,496,321,1,267,0,0,6,42,0,0,0
46,48,48,false,trade_planning,65535,48,48,4170,2400,120,261,7837,0,190782,0,487488,265,228,239750518,1873333489,1534172,659233888,146370,659233888,22502483142,406714,797600,10372,372,10000,297600,500000,0,0,0,5600000,0,866681,16294342,-15427661,552,71784785529,22503949636,22501327199,48371,10254969440,22501278828,12691684047,14575780,660289814,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11540,0,0,27,0,0,initial_topology_capture,0,0,0,239368,1,2526,1390,517,215,148,67,1,381,0,0,4,0,0,75,34,10,0,566684024832,123299938,0,0,0,13250,38,38,10,6,2,38,0,263,0,271,1,31465628,675838111,349241149,326596962,12660935539,47,47,6528,6850,45,6,0,0,6477,0,0,0,20508041702,10451,0,0,0,0,0,502,311,3,258,0,981,6,63,0,29,0
47,49,49,false,trade_planning,65535,49,49,4169,2400,120,261,7837,0,214224,0,555859,306,251,277067391,2133590592,1688030,738130661,105495,738130661,25944903366,215685,453850,3497,372,3125,297600,156250,0,0,0,3400000,0,966270,17391440,-16425170,564,80115685268,25945306462,25944292685,58854,11445097988,25944233831,15169608304,22852835,745939634,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11097,0,0,28,0,0,initial_topology_capture,0,0,0,247971,1,2632,1445,540,218,151,67,1,394,0,0,5,0,0,87,23,11,0,566654664704,72466618,0,0,0,15500,45,45,10,8,4,45,0,302,0,305,2,37633336,769905340,400600152,369305188,15153023220,48,48,6521,6863,50,6,0,0,6465,0,0,0,22888187241,12446,0,0,0,0,0,507,317,1,277,0,944,7,51,0,31,0
48,50,50,false,trade_planning,65535,50,50,4187,2400,120,261,7837,0,196407,0,509049,278,226,250806364,1950902094,1485533,674398455,32142,674398455,23715980325,200711,1003450,13559,434,13125,347200,656250,0,0,0,7000000,0,797489,16387271,-15589782,580,73194986245,23715982415,23714829561,53397,10456426688,23714776164,13501554884,18946412,680561011,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11097,11097,0,28,28,0,0,initial_topology_capture,28,64,0,247971,1,2632,1445,540,218,151,67,1,394,0,0,5,0,0,65,0,22,0,566595944448,0,0,0,0,9750,33,33,5,5,2,33,0,297,0,287,0,27709610,700879818,363938061,336941757,13454019667,49,0,6513,6872,49,8,0,0,6456,0,0,0,20912098204,29310,0,0,0,0,0,531,337,1,275,0,0,4,49,0,0,0
49,51,51,false,trade_planning,65535,51,51,4188,2400,120,261,7837,0,182324,0,444739,153,505,74226904,981956447,30547148,618533260,51706,618533260,17035013773,110992785,847200,10434,434,10000,347200,500000,0,0,0,6000000,0,742926,15014832,-14271906,580,62500030926,27533831896,16923374078,200290,8928575931,16923173788,2240261098,70781074,5191678,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11580,0,0,29,0,0,initial_topology_capture,0,0,0,256849,1,2714,1489,560,223,156,67,1,401,0,0,5,0,0,67,20,18,0,566537224192,92948455,0,0,0,12750,36,35,12,9,8,36,0,290,1,314,1,30901912,111957620,109821237,2136383,733266212,50,50,6498,6878,51,9,0,0,6438,0,0,0,17856027331,156790,0,0,0,0,0,514,263,4,263,0,498,26,35,0,24,0
50,52,52,false,trade_planning,65535,52,52,4189,2400,120,261,7837,0,191937,0,473196,150,528,80688311,971797280,30083023,645802056,96739,645802056,16034005338,111247409,1004450,15904,279,15625,223200,781250,0,0,0,6800000,0,834929,14948981,-14114052,555,66027703389,26123267586,15921912514,159035,9432529141,15921753479,2466991417,75475649,7211968,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11580,0,1032,29,0,0,initial_topology_capture,1032,2321,0,256849,1,2714,1489,560,223,156,67,1,401,0,0,5,0,0,50,0,17,0,566537224192,0,0,0,0,11750,34,34,8,8,2,34,0,255,1,287,1,30125736,120703693,118384661,2319032,831489196,51,0,6493,6886,50,10,0,0,6433,0,0,0,18863595755,26290,0,0,0,0,0,483,237,4,254,0,0,16,15,0,0,0
51,53,53,false,trade_planning,65535,53,53,4189,2400,120,261,7837,0,194176,0,484027,156,223,80523602,1024250080,1393332,659266259,253853,659266259,16181845683,3286765,797600,10372,372,10000,297600,500000,0,0,0,5600000,0,934147,16260717,-15326570,554,67641062002,16194680642,16177861810,100492,9663008947,16177761318,2515270429,76021344,7931032,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11550,0,0,30,0,0,initial_topology_capture,0,0,0,272141,1,2869,1575,594,240,171,69,3,445,0,0,5,0,0,71,34,13,0,566595944448,143697235,0,0,0,10500,29,29,5,5,8,29,0,235,1,274,0,25745691,122622044,119184564,3437480,864609836,52,52,6475,6886,57,10,0,0,6408,0,0,0,19323837556,13669,0,0,0,0,0,488,224,4,247,0,974,18,30,0,52,0
52,54,54,false,trade_planning,65535,54,54,4193,2400,120,261,7837,0,216661,0,553050,167,539,90078849,1129095357,29625390,738296232,46149,738296232,16760847223,115412368,453850,3497,372,3125,297600,156250,0,0,0,3400000,0,1050435,16933368,-15882933,573,75101820275,24586238573,16645072548,91543,10728831567,16644981005,2883906515,86490279,5253584,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11105,0,0,31,0,0,initial_topology_capture,0,0,0,280285,1,2968,1627,617,246,176,70,4,456,0,0,5,0,0,86,23,8,0,566696607744,271135134,0,0,0,14500,31,31,7,5,2,31,0,236,1,283,0,26261214,135839258,133716167,2123091,877524278,53,53,6458,6888,34,2,0,0,6422,0,0,0,21455899396,13669,0,0,0,0,0,513,216,2,222,0,943,23,31,0,29,0
53,55,55,false,trade_planning,65535,55,55,4192,2400,120,261,7838,0,198543,0,506657,159,415,85849023,1056199261,14291204,674256751,227026,674256751,16138119964,62698379,1003450,13559,434,13125,347200,656250,0,0,0,7000000,0,898253,15430476,-14532223,585,68620869321,18405475981,16074500183,82048,9802981426,16074418135,2735695150,79383357,9643772,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11105,0,1057,31,0,0,initial_topology_capture,1057,2369,0,280285,1,2968,1627,617,246,176,70,4,456,0,0,5,0,0,70,0,16,0,566751133696,0,0,0,0,12750,31,30,7,6,4,31,0,236,0,256,0,26484520,129161941,125789931,3372010,968753509,54,0,6453,6889,34,2,0,0,6417,0,0,0,19603366671,14356,0,0,0,0,0,512,228,3,262,0,0,22,9,0,0,0
54,56,56,false,trade_planning,65535,56,56,4169,2400,120,261,7838,0,162823,0,464226,236,250,76724814,2151565143,1177201,539200211,62189,539200211,20241990770,213807,847200,10434,434,10000,347200,500000,0,0,0,6000000,0,825789,11240502,-10414713,605,65644035942,20242375785,20240981941,52178,9377719511,20240929763,4581608994,146982852,649542,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11581,0,0,32,0,0,initial_topology_capture,0,0,0,292086,1,3064,1680,636,258,185,73,7,471,0,0,5,0,0,68,19,21,0,566621110272,83569860,0,0,0,8750,19,17,11,8,7,19,0,228,0,261,0,14936388,222579205,115033678,107545527,1294477432,55,55,6447,6890,30,2,0,0,6415,0,0,0,18752081289,40735,0,0,0,0,0,525,170,5,179,0,498,14,28,0,34,0
55,57,57,false,trade_planning,65535,57,57,4145,2400,120,261,7838,0,171780,0,493296,249,306,75678874,2303730325,1159617,566211311,58061,566211311,21586000925,174742,1004450,15904,279,15625,223200,781250,0,0,0,6800000,0,927051,10949273,-10022222,585,70996390931,21586154226,21584871061,49328,10142341647,21584821733,4908326877,153625067,640491,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11581,0,1906,32,0,0,initial_topology_capture,1906,4677,0,292086,1,3064,1680,636,258,185,73,7,471,0,0,5,0,0,62,0,6,0,566465921024,0,0,0,0,9750,25,24,7,5,4,25,0,211,0,252,2,20688091,232835877,113545782,119290095,1356112357,56,0,6456,6901,34,2,0,0,6420,0,0,0,20283368241,10820,0,0,0,0,0,507,163,2,171,0,0,10,9,0,0,0
56,58,58,false,trade_planning,65535,58,58,4122,2400,120,261,7838,0,176100,0,502093,248,258,77222848,2345603606,1204825,581438504,17452,581438504,21826959671,38885,797600,10372,372,10000,297600,500000,0,0,0,5600000,0,1013372,11627707,-10614335,585,68857426052,21826316890,21826174234,51048,9836775238,21826123186,5047108102,159941265,759149,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11551,0,0,33,0,0,initial_topology_capture,0,0,0,305502,1,3224,1758,664,279,205,74,7,501,0,0,5,0,0,78,28,12,0,566281371648,109636537,0,0,0,13500,36,32,6,4,4,36,0,242,1,277,1,26548535,242511629,115861277,126650352,1418845076,57,57,6449,6904,37,2,0,0,6410,0,0,0,19672538108,0,0,0,0,0,0,516,167,0,167,0,973,6,26,0,50,0
57,59,59,false,trade_planning,65535,59,59,4098,2400,120,261,7839,0,198883,0,570810,276,294,88135591,2657902620,1396357,661271077,338951,661271077,24908659963,1100209,453850,3497,372,3125,297600,156250,0,0,0,3400000,0,1124038,13237084,-12113046,600,78794949409,24912790430,24907164622,58718,11256421436,24907105904,5906501460,177225717,700442,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11551,0,1918,33,0,0,initial_topology_capture,1918,4696,0,305502,1,3224,1758,664,279,205,74,7,501,0,0,5,0,0,66,0,12,0,566050684928,0,0,0,0,20500,43,41,7,7,4,43,0,273,1,304,0,34915299,268964451,132244165,136720286,1570598793,58,0,6458,6917,41,2,0,0,6415,0,0,0,22510706612,9281,0,0,0,0,0,529,146,2,160,0,0,11,15,0,0,0
